category,image_id,width,height,prompt,bbox_512,bbox_1024,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos,orig_giqa
banana,12667,1024,768,"banana, The telephone has a banana where the receiver should be.","[329, 15, 512, 512]","[0, 0, 1024, 768]",29,3.0348849462685425,1014848104,5.7381797,2.7165313,0.466064453125,0.414306640625,-747.6837760887192
banana,193926,799,595,"banana, A series of photos showing a banana holder.","[0, 0, 512, 512]","[0, 0, 792, 592]",39,4.393507338605968,1521018998,5.15419,2.4995453,0.35107421875,0.3505859375,-588.4227370115034
banana,465806,1024,768,"banana, There are a bunch of bananas left out in the open. ","[91, 181, 512, 512]","[0, 0, 1024, 768]",28,6.610794772067163,946897390,4.756287,2.3541982,0.222900390625,0.37744140625,-852.768226478948
banana,322959,612,612,"banana, Bread and fruit are on a table with a knife and fork.","[100, 5, 512, 512]","[4, 0, 608, 608]",23,8.038865176023725,693415842,4.4683843,2.1920445,0.15625,0.39453125,-459.41252458548007
banana,293794,685,1023,"banana, Man at street market with table full of bananas.","[173, 511, 512, 512]","[5, 7, 680, 1016]",17,1.7078400439235306,411317620,5.2952666,2.5713992,0.1785888671875,0.39599609375,-526.3685547967068
banana,113589,1024,768,"banana, Two plastic containers next to a banana on a table.","[512, 88, 512, 512]","[0, 0, 1024, 768]",40,9.381137078287315,1594737559,5.307502,2.5248885,0.63671875,0.385986328125,-426.2089574107865
banana,468925,1024,768,"banana, a plate with bacon, eggs and hamburger topped with bananas","[0, 183, 512, 512]","[0, 0, 1024, 768]",20,7.865125519139077,548344684,4.2425494,2.1388586,0.2344970703125,0.430908203125,-275.9093787497777
banana,158660,612,612,"banana, Bowls of bananas and apples for sale in a cafe","[0, 0, 512, 512]","[0, 0, 608, 608]",10,3.888677059518759,27700026,5.075092,2.4366868,0.31640625,0.436279296875,-366.4346813519689
banana,173008,1024,768,"banana, A man in a tropical print shirt with glasses and long hair is eating a banana.","[199, 133, 512, 512]","[0, 0, 1024, 768]",46,2.7039881748540786,1901078373,4.8450975,2.429709,0.2587890625,0.386474609375,-798.4789424288974
baseball bat,514586,725,1024,"baseball bat, A boy prepares to swing a baseball bat.","[0, 0, 512, 512]","[0, 0, 720, 1024]",31,8.832242835730762,1145441010,4.5237794,2.3125002,0.552734375,0.43603515625,-413.8591519351646
baseball bat,153669,1024,683,"baseball bat, a batter after he has hit a pitched ball before he is going to run","[497, 0, 512, 512]","[0, 0, 1024, 680]",25,3.5813548817879983,821827540,5.227964,2.5942101,0.876953125,0.462158203125,-299.722238795378
baseball bat,427077,523,760,"baseball bat, A man stands poised with a baseball bat.","[11, 0, 512, 512]","[3, 0, 520, 760]",26,6.428333350464056,847200043,4.374203,2.306257,0.1978759765625,0.22216796875,-404.8632661579843
baseball bat,284743,1024,680,"baseball bat, A girl being photographed holding a baseball bat.","[64, 55, 512, 512]","[0, 0, 1024, 680]",24,7.997806746281609,757855135,6.250497,2.952912,0.8369140625,0.40478515625,-353.19273411844506
baseball bat,160864,1024,622,"baseball bat, Baseball team holding batting practice on the field","[289, 0, 512, 512]","[0, 0, 1024, 616]",35,7.444671666432088,1340589947,4.8010473,2.4285975,0.72314453125,0.46435546875,-599.7790524733905
baseball bat,2153,1024,768,"baseball bat, Batter preparing to swing at pitch during major game.","[409, 80, 512, 512]","[0, 0, 1024, 768]",47,9.238421084414568,1938609420,5.42425,2.5899208,0.693359375,0.4091796875,-270.6451646802375
baseball bat,259690,1024,768,"baseball bat, A man in a wheel chair who is holding a baseball bat.","[426, 46, 512, 512]","[0, 0, 1024, 768]",44,8.743542842645962,1786372013,4.354792,2.1428182,0.84423828125,0.450439453125,-475.5715519422925
baseball bat,447088,1024,683,"baseball bat, three baseball players walking around while holding bats ","[0, 0, 512, 512]","[0, 0, 1024, 680]",48,9.264138661438862,2014448640,5.1367264,2.4342082,0.8544921875,0.487548828125,-320.90032879563614
baseball bat,429690,1024,683,"baseball bat, A man is hitting a baseball with a baseball bat.","[182, 24, 512, 512]","[0, 0, 1024, 680]",19,1.2392896102083748,500051954,5.2451663,2.5257916,0.568359375,0.354736328125,-498.93178882442703
baseball bat,510095,1023,685,"baseball bat, A man is holding a baseball bat. ","[511, 0, 512, 512]","[7, 0, 1016, 680]",13,4.935232001165579,168571695,5.317798,2.6698706,0.09619140625,0.2208251953125,-461.4387918629477
baseball bat,203931,685,1023,"baseball bat, A baseball player at home plate preparing to swing.","[129, 0, 512, 512]","[5, 0, 680, 1016]",17,5.364498942795593,388528798,4.5900416,2.357562,0.82568359375,0.41162109375,-292.11951223881124
baseball bat,239773,1000,688,"baseball bat, Baseball player in blue and white uniform swinging at a ball. ","[195, 0, 512, 512]","[0, 0, 1000, 688]",42,1.5863877763309675,1701289843,5.8152113,2.7671356,0.52783203125,0.40087890625,-238.1384255729536
baseball bat,305309,1024,649,"baseball bat, A couple of young boys standing around a boy with a baseball bat.","[512, 0, 512, 512]","[0, 0, 1024, 648]",22,1.0506344561145364,644859804,5.414988,2.6571665,0.83544921875,0.42626953125,-484.4056830391469
baseball bat,217285,1024,683,"baseball bat, A baseball player holding a baseball bat during a game.","[287, 38, 512, 512]","[0, 0, 1024, 680]",48,8.475592932741314,2038980991,4.891166,2.4710298,0.84912109375,0.4287109375,-573.147031062967
baseball bat,370375,683,1024,"baseball bat, A little boy wearing a baseball hat holding a baseball bat.","[0, 143, 512, 512]","[0, 0, 680, 1024]",27,9.84972019857558,906032039,4.855611,2.4595954,0.67724609375,0.426513671875,-537.7793161105446
baseball bat,462031,719,1024,"baseball bat, A man holding a bat on top of a field under a light.","[207, 52, 512, 512]","[7, 0, 712, 1024]",40,8.061488674054116,1579638338,5.6899385,2.754529,0.818359375,0.4130859375,-252.2099570473422
baseball bat,89296,1024,681,"baseball bat, A man holding a baseball bat preparing to swing it","[340, 0, 512, 512]","[0, 0, 1024, 680]",32,3.8404314098044585,1182859276,5.1712418,2.5907469,0.38671875,0.31005859375,-856.5261282813249
baseball bat,136915,1024,683,"baseball bat, A man who is looking at a baseball bat.","[107, 171, 512, 512]","[0, 3, 1024, 680]",31,7.348003341305084,1131072087,4.429014,2.2272067,0.171875,0.34912109375,-356.10293642937944
baseball bat,447187,1024,768,"baseball bat, A man is swinging a bat a ball being pitched at him.","[0, 0, 512, 512]","[0, 0, 1024, 768]",44,3.69262965878422,1827983318,3.9967856,1.9288667,0.70703125,0.434326171875,-373.95477969743706
baseball bat,464089,1024,768,"baseball bat, A baseball game showing a batter waiting for a pitch.","[338, 0, 512, 512]","[0, 0, 1024, 768]",33,7.666736345881738,1217393872,4.648678,2.3689349,0.45166015625,0.4501953125,-520.1078897909165
baseball bat,311002,1024,683,"baseball bat, A man holding a baseball bat during a baseball game.","[0, 82, 512, 512]","[0, 0, 1024, 680]",10,3.517724977734583,29768455,5.0539393,2.392056,0.5390625,0.40234375,-278.3077066761914
baseball bat,279774,850,1024,"baseball bat, A baseball player is getting ready to hit a ball.","[229, 343, 512, 512]","[2, 0, 848, 1024]",16,8.043318237953184,335554307,4.647948,2.2810125,0.71142578125,0.4609375,-429.85858057968994
baseball bat,474344,1024,683,"baseball bat, A man holding a baseball bat at a home plate.","[129, 0, 512, 512]","[0, 0, 1024, 680]",31,9.88966672205119,1130085198,4.8639913,2.4421473,0.1368408203125,0.2529296875,-514.5575157202998
baseball bat,128748,785,1024,"baseball bat, a baseball player talks with an umpire ","[249, 512, 512, 512]","[1, 0, 784, 1024]",48,9.876146943522146,2002619399,4.310251,2.1954887,0.59375,0.38720703125,-402.3338489667003
baseball bat,427256,1024,819,"baseball bat, A man holding a baseball bat while standing next to home plate.","[47, 0, 512, 512]","[0, 0, 1024, 816]",25,8.945763102970082,807025520,4.85287,2.3900082,0.72119140625,0.398681640625,-378.2708245521751
baseball bat,182021,1024,576,"baseball bat, A man holding a baseball bat while standing on a baseball field.","[0, 0, 512, 512]","[0, 0, 1024, 576]",12,9.21529046605526,126659316,5.496963,2.8120549,0.4072265625,0.326904296875,-743.2655082201959
baseball bat,264968,667,1000,"baseball bat, A man with blue jersey holding a baseball bat.","[155, 148, 512, 512]","[3, 0, 664, 1000]",20,7.373862226928552,544610078,5.238283,2.5762696,0.51708984375,0.388671875,-463.06553318244687
baseball bat,501005,1024,633,"baseball bat, A man with a baseball bat that is in the dirt.","[0, 0, 512, 512]","[0, 0, 1024, 632]",19,5.990471895371578,502803994,4.2849965,2.2428124,0.56689453125,0.418701171875,-445.8088960400437
baseball bat,126226,1024,768,"baseball bat, A group of guys in  a dugout with their gear ","[496, 0, 512, 512]","[0, 0, 1024, 768]",11,9.309143872631983,78112099,4.7999773,2.3530478,0.83740234375,0.453369140625,-571.0159871840369
baseball bat,304404,1023,685,"baseball bat, A man swinging a baseball bat on a baseball field.","[187, 0, 512, 512]","[0, 0, 1016, 680]",50,1.807577018688813,2135232880,5.1769633,2.5537221,0.7548828125,0.4169921875,-468.1418777388444
baseball bat,43816,1024,681,"baseball bat, a man swings a baseball bat at a ball","[340, 70, 512, 512]","[0, 0, 1024, 680]",29,4.331183906260067,1006074700,4.5288873,2.2903616,0.6728515625,0.42431640625,-573.5782772207046
baseball bat,54593,1024,683,"baseball bat, a young kid with a baseball bat gets ready for the pitch","[356, 0, 512, 512]","[0, 0, 1024, 680]",32,6.453450491583366,1171239504,4.7488303,2.3351476,0.57275390625,0.435302734375,-612.3279997765712
baseball bat,6471,1000,665,"baseball bat, A baseball player holding a bat next to a base.","[409, 0, 512, 512]","[0, 0, 1000, 664]",43,5.29956907226817,1754370252,5.5862665,2.6597,0.48974609375,0.45654296875,-401.9273664982432
baseball bat,123213,1024,627,"baseball bat, a baseball player on a field with a bat ","[147, 0, 512, 512]","[0, 0, 1024, 624]",30,8.135720924475056,1084998680,4.7086205,2.2958105,0.60107421875,0.45849609375,-421.450403871826
baseball bat,506707,1024,683,"baseball bat, A baseball player runs into home plate during a game.","[340, 171, 512, 512]","[0, 3, 1024, 680]",46,2.755777541311419,1933072943,4.6712117,2.2481499,0.249267578125,0.31494140625,-458.2858968723588
baseball bat,507223,768,1024,"baseball bat, A man that is standing in the dirt with a bat.","[65, 223, 512, 512]","[0, 0, 768, 1024]",25,1.5602814767499709,825039645,4.70799,2.4350736,0.73486328125,0.428955078125,-520.932579895014
baseball bat,262487,1024,768,"baseball bat, The man is trying to hit the baseball during the game. ","[133, 0, 512, 512]","[0, 0, 1024, 768]",27,2.138665665159264,914582800,3.8497558,1.994467,0.513671875,0.461669921875,-428.1297951202269
baseball bat,57232,612,612,"baseball bat, Old baseball bats are turned into a seat.","[100, 39, 512, 512]","[4, 0, 608, 608]",11,9.665034264254464,86984129,4.8957934,2.392392,0.4169921875,0.423583984375,-482.2540632244063
baseball bat,86956,768,1024,"baseball bat, A man standing behind a woman holding a bat.","[62, 100, 512, 512]","[0, 0, 768, 1024]",30,2.194970835064874,1058021795,4.8775234,2.4962068,0.54150390625,0.369140625,-418.0412007692617
baseball bat,248752,1024,768,"baseball bat, A person on a field with a baseball bat.","[339, 0, 512, 512]","[0, 0, 1024, 768]",29,3.0348849462685425,1014848104,5.1350064,2.6193511,0.471923828125,0.307861328125,-456.1932907610699
baseball bat,357816,1024,932,"baseball bat, A boy swinging a baseball bat at a ball.","[378, 174, 512, 512]","[0, 0, 1024, 928]",39,4.393507338605968,1521018998,4.7809305,2.4652297,0.7626953125,0.38134765625,-431.8051111257717
baseball bat,559547,1023,786,"baseball bat, Men stand in uniforms, expressionless, in an historic photo.","[58, 274, 512, 512]","[0, 2, 1016, 784]",28,6.610794772067163,946897390,5.676381,2.7047935,0.03857421875,0.24853515625,-324.4265798182473
baseball bat,404923,1024,768,"baseball bat, A baseball player holding a baseball bat is getting filmed by a camera man.","[149, 0, 512, 512]","[0, 0, 1024, 768]",23,8.038865176023725,693415842,4.3983583,2.1490636,0.70458984375,0.477294921875,-380.7449687068229
baseball bat,132544,1024,683,"baseball bat, A girl taking a swing at a baseball during a game.","[436, 77, 512, 512]","[0, 0, 1024, 680]",17,1.7078400439235306,411317620,5.493578,2.6478422,0.59716796875,0.361572265625,-422.0880269435133
baseball bat,491464,1023,685,"baseball bat, A boy with a baseball bat in the ground.","[179, 39, 512, 512]","[0, 0, 1016, 680]",40,9.381137078287315,1594737559,5.4693356,2.5433714,0.43017578125,0.412109375,-462.0040978322327
baseball bat,388056,900,597,"baseball bat, A baseball player holding a bat and getting ready for the pitch.","[0, 0, 512, 512]","[0, 0, 896, 592]",20,7.865125519139077,548344684,4.731991,2.3419728,0.8330078125,0.470947265625,-520.3492851110836
baseball bat,33759,1023,731,"baseball bat, A boy swinging a baseball bat at a game.","[0, 72, 512, 512]","[0, 0, 1016, 728]",10,3.888677059518759,27700026,3.945703,1.9446641,0.66357421875,0.40771484375,-489.7035470874366
baseball bat,320490,1024,682,"baseball bat, A little boy is swinging a baseball bat at a ball.","[512, 170, 512, 512]","[0, 2, 1024, 680]",46,2.7039881748540786,1901078373,4.2413507,2.1939075,0.8125,0.37548828125,-403.2017252298717
baseball bat,415727,1024,768,"baseball bat, a boy reaching for a baseball bat in a dugout.","[512, 214, 512, 512]","[0, 0, 1024, 768]",33,6.363575990083298,1245682962,5.2298455,2.5387828,0.137939453125,0.30078125,-588.3116384590417
baseball bat,223738,750,757,"baseball bat, Young man in orange jersey swinging a baseball bat.","[47, 73, 512, 512]","[0, 0, 744, 752]",12,6.352203040853406,143465762,4.6826425,2.2705712,0.87060546875,0.4462890625,-496.6726818626812
bench,173057,768,1024,"bench, A large clock tower in front of a building next to a fountain.","[149, 512, 512, 512]","[0, 0, 768, 1024]",31,8.832242835730762,1145441010,4.6852183,2.3056347,0.048583984375,0.2890625,-586.2270182906545
bench,84492,567,851,"bench, A skateboarder grinds down a railing in front of buildings.","[55, 339, 512, 512]","[7, 3, 560, 848]",25,3.5813548817879983,821827540,5.7746816,2.6655557,0.421142578125,0.385498046875,-247.8193108700743
bench,133645,1024,683,"bench, a small boat in a body of water ","[469, 171, 512, 512]","[0, 3, 1024, 680]",26,6.428333350464056,847200043,5.3377395,2.5635936,0.478271484375,0.414794921875,-485.115361351242
bench,534041,1024,768,"bench, a woman is feeding food to this small child","[512, 39, 512, 512]","[0, 0, 1024, 768]",24,7.997806746281609,757855135,4.805706,2.3863764,0.32568359375,0.3466796875,-287.5281555443209
bench,17436,770,1023,"bench, A man sitting on a bench with a tall building behind him.","[0, 511, 512, 512]","[0, 7, 768, 1016]",35,7.444671666432088,1340589947,5.7859926,2.6965952,0.263671875,0.40380859375,-419.3953434245964
bench,434204,1024,683,"bench, A man riding on a skateboard on the sidewalk.","[468, 0, 512, 512]","[0, 0, 1024, 680]",47,9.238421084414568,1938609420,5.2600684,2.5007467,0.089111328125,0.310302734375,-458.01382322995687
bench,137246,1023,682,"bench, A woman holding a hot dog on the street.","[0, 170, 512, 512]","[0, 2, 1016, 680]",44,8.743542842645962,1786372013,4.112043,1.9841855,0.2352294921875,0.34326171875,-465.7300992886867
bench,261161,1024,682,"bench, A dog with a leash on is sitting near a park bench","[0, 151, 512, 512]","[0, 2, 1024, 680]",48,9.264138661438862,2014448640,5.8394237,2.7052245,0.46923828125,0.443603515625,-898.9876136687958
bench,572462,612,612,"bench, A group of people standing inside of a moving tram.","[100, 100, 512, 512]","[4, 4, 608, 608]",19,1.2392896102083748,500051954,5.2078147,2.6243494,0.042022705078125,0.26806640625,-279.027727779267
bench,379441,1024,768,"bench, Somebody left a lap top plugged into the wall on a bench. ","[0, 256, 512, 512]","[0, 0, 1024, 768]",13,4.935232001165579,168571695,4.442664,2.220125,0.1649169921875,0.34814453125,-235.972460374594
bench,322610,1024,768,"bench, A woman walking past a shop filled with merchandise.","[512, 256, 512, 512]","[0, 0, 1024, 768]",17,5.364498942795593,388528798,5.6134167,2.603691,0.0179901123046875,0.2900390625,-364.07822832628926
bench,559160,686,1024,"bench, A person with a skateboard on a street.","[0, 184, 512, 512]","[0, 0, 680, 1024]",42,1.5863877763309675,1701289843,5.2356606,2.5354745,0.04119873046875,0.2469482421875,-541.275128795472
bench,227898,1023,678,"bench, A street scene with a horse pulling a white carriage.","[0, 166, 512, 512]","[0, 6, 1016, 672]",22,1.0506344561145364,644859804,4.3020363,2.0416818,0.09100341796875,0.314697265625,-512.3340905134626
